Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study
SRR10039995,embryo invitro day 14,RNA-Seq,299,4308575399,PRJNA562548,SAMN12643808,1637044032,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774825,GSM4050620,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050620,embryo,SRP219759
SRR10039996,embryo invitro day 14,RNA-Seq,299,4770245871,PRJNA562548,SAMN12643806,1808495178,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774826,GSM4050621,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050621,embryo,SRP219759
SRR10039997,embryo invitro day 14,RNA-Seq,299,4917194228,PRJNA562548,SAMN12643805,1851180491,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774827,GSM4050622,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050622,embryo,SRP219759
SRR10039998,embryo invitro day 14,RNA-Seq,299,4370238614,PRJNA562548,SAMN12643803,1898715112,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774828,GSM4050623,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050623,embryo,SRP219759
SRR10039999,embryo invitro day 14,RNA-Seq,299,4863865838,PRJNA562548,SAMN12643802,2040703311,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774829,GSM4050624,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050624,embryo,SRP219759
SRR10040000,embryo invitro day 14,RNA-Seq,299,4367763046,PRJNA562548,SAMN12643799,1843248413,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774830,GSM4050625,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050625,embryo,SRP219759
SRR10040001,embryo invitro day 14,RNA-Seq,299,4235711100,PRJNA562548,SAMN12643834,1772774039,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774839,GSM4050626,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050626,embryo,SRP219759
SRR10040002,embryo invitro day 14,RNA-Seq,299,4008063717,PRJNA562548,SAMN12643833,1724205276,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774840,GSM4050627,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050627,embryo,SRP219759
SRR10040003,embryo invitro day 14,RNA-Seq,100,1408894500,PRJNA562548,SAMN12643832,983644369,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774841,GSM4050628,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050628,embryo,SRP219759
SRR10040004,embryo invitro day 14,RNA-Seq,299,4119629418,PRJNA562548,SAMN12643798,1696807185,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774842,GSM4050629,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050629,embryo,SRP219759
SRR10040005,embryo invitro day 14,RNA-Seq,299,4723409166,PRJNA562548,SAMN12643797,2101377887,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774843,GSM4050630,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050630,embryo,SRP219759
SRR10040006,embryo invitro day 14,RNA-Seq,299,4771803689,PRJNA562548,SAMN12643796,2154058705,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774844,GSM4050631,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050631,embryo,SRP219759
SRR10040007,embryo invitro day 14,RNA-Seq,299,4742390552,PRJNA562548,SAMN12643835,2167321077,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774845,GSM4050632,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050632,embryo,SRP219759
SRR10040008,embryo invitro day 14,RNA-Seq,299,5018630822,PRJNA562548,SAMN12643831,1886331032,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774846,GSM4050633,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050633,embryo,SRP219759
SRR10040009,embryo invitro day 14,RNA-Seq,100,1314985800,PRJNA562548,SAMN12643830,920082863,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774855,GSM4050634,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050634,embryo,SRP219759
SRR10040010,embryo invitro day 14,RNA-Seq,100,1110590900,PRJNA562548,SAMN12643829,776557758,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774856,GSM4050635,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050635,embryo,SRP219759
SRR10040011,embryo invitro day 14,RNA-Seq,100,1113892300,PRJNA562548,SAMN12643828,769906340,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774857,GSM4050636,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050636,embryo,SRP219759
SRR10040012,embryo invitro day 14,RNA-Seq,100,2005832000,PRJNA562548,SAMN12643827,1415744359,PSA-EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774858,GSM4050637,BGISEQ-500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,BGISEQ,2019-11-28T00:00:00Z,GSM4050637,embryo,SRP219759
SRR10040013,embryo invitro day 14,RNA-Seq,299,5026158540,PRJNA562548,SAMN12643826,2009754710,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774859,GSM4050638,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050638,embryo,SRP219759
SRR10040014,embryo invitro day 14,RNA-Seq,299,5025373956,PRJNA562548,SAMN12643825,2032666878,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774860,GSM4050639,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050639,embryo,SRP219759
SRR10040015,embryo invitro day 14,RNA-Seq,299,4004588847,PRJNA562548,SAMN12643824,1614798299,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774861,GSM4050640,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050640,embryo,SRP219759
SRR10040016,embryo invitro day 14,RNA-Seq,299,4831863144,PRJNA562548,SAMN12643823,2075376928,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774862,GSM4050641,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050641,embryo,SRP219759
SRR10040017,embryo invitro day 14,RNA-Seq,299,4886144849,PRJNA562548,SAMN12643822,2077895726,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774871,GSM4050642,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050642,embryo,SRP219759
SRR10040018,embryo invitro day 14,RNA-Seq,299,5032403555,PRJNA562548,SAMN12643821,2178801392,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774872,GSM4050643,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050643,embryo,SRP219759
SRR10040019,embryo invitro day 14,RNA-Seq,299,4150565834,PRJNA562548,SAMN12643820,1648403508,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774873,GSM4050644,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050644,embryo,SRP219759
SRR10040020,embryo invitro day 14,RNA-Seq,299,4993747554,PRJNA562548,SAMN12643819,2018709498,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774874,GSM4050645,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050645,embryo,SRP219759
SRR10040021,embryo invitro day 14,RNA-Seq,299,4052804385,PRJNA562548,SAMN12643851,1715522335,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774875,GSM4050646,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050646,embryo,SRP219759
SRR10040022,embryo invitro day 14,RNA-Seq,299,4247896606,PRJNA562548,SAMN12643850,1679882620,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774876,GSM4050647,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050647,embryo,SRP219759
SRR10040023,embryo invitro day 14,RNA-Seq,299,4193605931,PRJNA562548,SAMN12643849,1655114844,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774877,GSM4050648,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050648,embryo,SRP219759
SRR10040024,embryo invitro day 14,RNA-Seq,299,4166901987,PRJNA562548,SAMN12643848,1639578917,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774878,GSM4050649,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050649,embryo,SRP219759
SRR10040025,embryo invitro day 14,RNA-Seq,299,4822196145,PRJNA562548,SAMN12643847,2109799539,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774887,GSM4050650,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050650,embryo,SRP219759
SRR10040026,embryo invitro day 14,RNA-Seq,299,3988776339,PRJNA562548,SAMN12643846,1734560051,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774888,GSM4050651,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050651,embryo,SRP219759
SRR10040027,embryo invitro day 14,RNA-Seq,299,4508340987,PRJNA562548,SAMN12643845,1953765410,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774889,GSM4050652,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050652,embryo,SRP219759
SRR10040029,embryo invitro day 14,RNA-Seq,299,4439420108,PRJNA562548,SAMN12643843,1778223501,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774891,GSM4050654,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050654,embryo,SRP219759
SRR10040030,embryo invitro day 14,RNA-Seq,299,5038834843,PRJNA562548,SAMN12644057,1882036000,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774892,GSM4050655,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050655,embryo,SRP219759
SRR10040031,embryo invitro day 14,RNA-Seq,299,3913836943,PRJNA562548,SAMN12644056,1688308008,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774893,GSM4050656,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050656,embryo,SRP219759
SRR10040032,embryo invitro day 14,RNA-Seq,299,4835749001,PRJNA562548,SAMN12644055,2117464206,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774894,GSM4050657,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050657,embryo,SRP219759
SRR10040033,embryo invitro day 14,RNA-Seq,299,4988083719,PRJNA562548,SAMN12644054,1876489123,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774911,GSM4050658,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050658,embryo,SRP219759
SRR10040034,embryo invitro day 14,RNA-Seq,299,4020168140,PRJNA562548,SAMN12644053,1494180794,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774912,GSM4050659,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050659,embryo,SRP219759
SRR10040035,embryo invitro day 14,RNA-Seq,299,4584322850,PRJNA562548,SAMN12644052,1726831314,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774913,GSM4050660,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050660,embryo,SRP219759
SRR10040036,embryo invitro day 14,RNA-Seq,299,3960718324,PRJNA562548,SAMN12644051,1621498689,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774914,GSM4050661,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050661,embryo,SRP219759
SRR10040037,embryo invitro day 14,RNA-Seq,299,4276729782,PRJNA562548,SAMN12644050,1590929745,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774915,GSM4050662,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050662,embryo,SRP219759
SRR10040038,embryo invitro day 14,RNA-Seq,299,4408591287,PRJNA562548,SAMN12644049,1805034316,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774916,GSM4050663,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050663,embryo,SRP219759
SRR10040039,embryo invitro day 14,RNA-Seq,299,4837473209,PRJNA562548,SAMN12644048,1773761220,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774917,GSM4050664,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050664,embryo,SRP219759
SRR10040040,embryo invitro day 14,RNA-Seq,299,4997945815,PRJNA562548,SAMN12644047,2035630133,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774918,GSM4050665,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050665,embryo,SRP219759
SRR10040041,embryo invitro day 14,RNA-Seq,299,4339355852,PRJNA562548,SAMN12644046,1639744017,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774935,GSM4050666,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050666,embryo,SRP219759
SRR10040042,embryo invitro day 14,RNA-Seq,299,4122844876,PRJNA562548,SAMN12644045,1667665836,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774936,GSM4050667,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050667,embryo,SRP219759
SRR10040043,embryo invitro day 14,RNA-Seq,299,4678034214,PRJNA562548,SAMN12644079,1914788257,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774937,GSM4050668,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050668,embryo,SRP219759
SRR10040044,embryo invitro day 14,RNA-Seq,299,3954582998,PRJNA562548,SAMN12644078,1476882781,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774938,GSM4050669,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050669,embryo,SRP219759
SRR10040045,embryo invitro day 14,RNA-Seq,299,4581220364,PRJNA562548,SAMN12644077,1729057399,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774939,GSM4050670,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050670,embryo,SRP219759
SRR10040046,embryo invitro day 14,RNA-Seq,299,4286112891,PRJNA562548,SAMN12644076,1602864563,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774940,GSM4050671,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050671,embryo,SRP219759
SRR10040047,embryo invitro day 14,RNA-Seq,299,4774964575,PRJNA562548,SAMN12644075,1795097947,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774941,GSM4050672,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050672,embryo,SRP219759
SRR10040048,embryo invitro day 14,RNA-Seq,299,4457188283,PRJNA562548,SAMN12644074,1815128411,EVTs,GEO,public,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774942,GSM4050673,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050673,embryo,SRP219759
SRR10040049,embryo invitro day 14,RNA-Seq,299,4500474527,PRJNA562548,SAMN12644073,1822328796,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774959,GSM4050674,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050674,embryo,SRP219759
SRR10040050,embryo invitro day 14,RNA-Seq,299,4677031731,PRJNA562548,SAMN12644072,1756046775,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774960,GSM4050675,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050675,embryo,SRP219759
SRR10040051,embryo invitro day 14,RNA-Seq,299,4783156113,PRJNA562548,SAMN12644071,1936972240,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774961,GSM4050676,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050676,embryo,SRP219759
SRR10039641,embryo invitro day 8,RNA-Seq,299,4044135965,PRJNA562548,SAMN12643600,1642884635,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774639,GSM4050266,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050266,embryo,SRP219759
SRR10039540,embryo invitro day 6,RNA-Seq,299,4968758543,PRJNA562548,SAMN12643762,2107580217,ICM,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774981,GSM4050165,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050165,embryo,SRP219759
SRR10039684,embryo invitro day 9,RNA-Seq,299,4913045346,PRJNA562548,SAMN12643557,1915985600,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774722,GSM4050309,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050309,embryo,SRP219759
SRR10039801,embryo invitro day 10,RNA-Seq,299,4866811850,PRJNA562548,SAMN12644010,1882199807,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774986,GSM4050426,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050426,embryo,SRP219759
SRR10039922,embryo invitro day 13.5,RNA-Seq,299,5070292161,PRJNA562548,SAMN12644040,1905549968,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774680,GSM4050547,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050547,embryo,SRP219759
SRR10039507,embryo invitro day 6,RNA-Seq,299,4988347548,PRJNA562548,SAMN12643757,1897866957,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774897,GSM4050132,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050132,embryo,SRP219759
SRR10040028,embryo invitro day 14,RNA-Seq,299,4466839707,PRJNA562548,SAMN12643844,1839936239,EVTs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774890,GSM4050653,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050653,embryo,SRP219759
SRR10039794,embryo invitro day 10,RNA-Seq,299,4404748094,PRJNA562548,SAMN12643941,1708552308,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774971,GSM4050419,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050419,embryo,SRP219759
SRR10039666,embryo invitro day 8,RNA-Seq,299,4823669533,PRJNA562548,SAMN12643695,2008879312,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774688,GSM4050291,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050291,embryo,SRP219759
SRR10039567,embryo invitro day 7,RNA-Seq,299,4622342338,PRJNA562548,SAMN12643638,2210088938,ICM,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774485,GSM4050192,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050192,embryo,SRP219759
SRR10039708,embryo invitro day 9,RNA-Seq,299,4414166939,PRJNA562548,SAMN12643966,1671766620,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774770,GSM4050333,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050333,embryo,SRP219759
SRR10039833,embryo invitro day 12,RNA-Seq,299,4636831722,PRJNA562548,SAMN12644387,2193817050,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774503,GSM4050458,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050458,embryo,SRP219759
