Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,development_day,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Stage
SRR8483967,RNA-Seq,300,1034368800,PRJNA516921,SAMN10815041,451923049,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288605,GSM3578560,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578560,trophoblasts,SRP181926,implantation
SRR8483968,RNA-Seq,300,1054603800,PRJNA516921,SAMN10815040,467206995,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288606,GSM3578561,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578561,trophoblasts,SRP181926,implantation
SRR8483969,RNA-Seq,300,755811300,PRJNA516921,SAMN10815039,333121008,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288607,GSM3578562,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578562,trophoblasts,SRP181926,implantation
SRR8483970,RNA-Seq,300,321852900,PRJNA516921,SAMN10815038,142112093,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288608,GSM3578563,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578563,trophoblasts,SRP181926,implantation
SRR8483971,RNA-Seq,300,765070200,PRJNA516921,SAMN10815037,342223332,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288609,GSM3578564,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578564,trophoblasts,SRP181926,implantation
SRR8483972,RNA-Seq,300,605583600,PRJNA516921,SAMN10815036,275739988,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288610,GSM3578565,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578565,trophoblasts,SRP181926,implantation
SRR8483973,RNA-Seq,300,505518900,PRJNA516921,SAMN10815035,224397727,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288611,GSM3578566,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578566,trophoblasts,SRP181926,implantation
SRR8483974,RNA-Seq,300,888974700,PRJNA516921,SAMN10815034,395957269,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288612,GSM3578567,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578567,trophoblasts,SRP181926,implantation
SRR8483975,RNA-Seq,300,973678800,PRJNA516921,SAMN10815033,432364567,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288613,GSM3578568,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578568,trophoblasts,SRP181926,implantation
SRR8483976,RNA-Seq,300,840881700,PRJNA516921,SAMN10815029,376215332,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288614,GSM3578569,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578569,trophoblasts,SRP181926,implantation
SRR8483977,RNA-Seq,300,1827585600,PRJNA516921,SAMN10815028,812269029,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288615,GSM3578570,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578570,trophoblasts,SRP181926,implantation
SRR8483978,RNA-Seq,300,1042005900,PRJNA516921,SAMN10815027,462337046,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288616,GSM3578571,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578571,trophoblasts,SRP181926,implantation
SRR8483979,RNA-Seq,300,1361134200,PRJNA516921,SAMN10815026,593044755,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288617,GSM3578572,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578572,trophoblasts,SRP181926,implantation
SRR8483980,RNA-Seq,300,374357400,PRJNA516921,SAMN10815025,165811962,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288618,GSM3578573,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578573,trophoblasts,SRP181926,implantation
SRR8483981,RNA-Seq,300,899042100,PRJNA516921,SAMN10815032,402910759,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288619,GSM3578574,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578574,trophoblasts,SRP181926,implantation
SRR8483982,RNA-Seq,300,745418400,PRJNA516921,SAMN10815031,329627998,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288620,GSM3578575,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578575,trophoblasts,SRP181926,implantation
SRR8483983,RNA-Seq,300,1498963800,PRJNA516921,SAMN10815030,688988993,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288621,GSM3578576,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578576,trophoblasts,SRP181926,implantation
SRR8483984,RNA-Seq,300,832905000,PRJNA516921,SAMN10815024,369163488,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288622,GSM3578577,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578577,trophoblasts,SRP181926,implantation
SRR8483985,RNA-Seq,300,1218843600,PRJNA516921,SAMN10815023,542420880,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288623,GSM3578578,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578578,trophoblasts,SRP181926,implantation
SRR8483986,RNA-Seq,300,817364400,PRJNA516921,SAMN10815022,360764099,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288624,GSM3578579,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578579,trophoblasts,SRP181926,implantation
SRR8483987,RNA-Seq,300,508927800,PRJNA516921,SAMN10815021,227539668,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288625,GSM3578580,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578580,trophoblasts,SRP181926,implantation
SRR8483988,RNA-Seq,300,796778100,PRJNA516921,SAMN10815020,358385825,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288626,GSM3578581,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578581,trophoblasts,SRP181926,implantation
SRR8483989,RNA-Seq,300,536220600,PRJNA516921,SAMN10815019,239441667,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288627,GSM3578582,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578582,trophoblasts,SRP181926,implantation
SRR8483990,RNA-Seq,300,662907600,PRJNA516921,SAMN10815018,295525178,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day7,SRX5288628,GSM3578583,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578583,trophoblasts,SRP181926,implantation
SRR8483991,RNA-Seq,300,1633950000,PRJNA516921,SAMN10815017,724059599,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288629,GSM3578584,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578584,trophoblasts,SRP181926,implantation
SRR8483992,RNA-Seq,300,1909998900,PRJNA516921,SAMN10815016,848208538,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288630,GSM3578585,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578585,trophoblasts,SRP181926,implantation
SRR8483993,RNA-Seq,300,1438068300,PRJNA516921,SAMN10815015,631665412,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288631,GSM3578586,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578586,trophoblasts,SRP181926,implantation
SRR8483994,RNA-Seq,300,1284666900,PRJNA516921,SAMN10815090,566550581,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288632,GSM3578587,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578587,trophoblasts,SRP181926,implantation
SRR8483995,RNA-Seq,300,1259890200,PRJNA516921,SAMN10815089,547095113,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288633,GSM3578588,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578588,trophoblasts,SRP181926,implantation
SRR8483996,RNA-Seq,300,1633801200,PRJNA516921,SAMN10815088,715188993,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288634,GSM3578589,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578589,trophoblasts,SRP181926,implantation
SRR8483997,RNA-Seq,300,1166457300,PRJNA516921,SAMN10815087,515226225,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288635,GSM3578590,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578590,trophoblasts,SRP181926,implantation
SRR8483998,RNA-Seq,300,1892825700,PRJNA516921,SAMN10815086,830334445,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288636,GSM3578591,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578591,trophoblasts,SRP181926,implantation
SRR8483999,RNA-Seq,300,1570307400,PRJNA516921,SAMN10815085,687164738,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288637,GSM3578592,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578592,trophoblasts,SRP181926,implantation
SRR8484000,RNA-Seq,300,755197200,PRJNA516921,SAMN10815084,330681613,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288638,GSM3578593,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578593,trophoblasts,SRP181926,implantation
SRR8484001,RNA-Seq,300,1548744900,PRJNA516921,SAMN10815083,680560914,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288639,GSM3578594,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578594,trophoblasts,SRP181926,implantation
SRR8484002,RNA-Seq,300,1295073000,PRJNA516921,SAMN10815082,567554793,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288640,GSM3578595,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578595,trophoblasts,SRP181926,implantation
SRR8484003,RNA-Seq,300,1599412800,PRJNA516921,SAMN10815081,698179214,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288641,GSM3578596,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578596,trophoblasts,SRP181926,implantation
SRR8484004,RNA-Seq,300,1280520600,PRJNA516921,SAMN10815080,570933938,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288642,GSM3578597,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578597,trophoblasts,SRP181926,implantation
SRR8484005,RNA-Seq,300,1327690200,PRJNA516921,SAMN10815079,574643493,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288643,GSM3578598,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578598,trophoblasts,SRP181926,implantation
SRR8484006,RNA-Seq,300,899812800,PRJNA516921,SAMN10815360,392381629,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288644,GSM3578599,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578599,trophoblasts,SRP181926,implantation
SRR8484007,RNA-Seq,300,1528035300,PRJNA516921,SAMN10815359,673220438,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288645,GSM3578600,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578600,trophoblasts,SRP181926,implantation
SRR8484008,RNA-Seq,300,641179800,PRJNA516921,SAMN10815358,283080527,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288646,GSM3578601,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578601,trophoblasts,SRP181926,implantation
SRR8484009,RNA-Seq,300,1512485100,PRJNA516921,SAMN10815357,667340045,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288647,GSM3578602,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578602,trophoblasts,SRP181926,implantation
SRR8484010,RNA-Seq,300,1572905400,PRJNA516921,SAMN10815356,688892667,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288648,GSM3578603,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578603,trophoblasts,SRP181926,implantation
SRR8484011,RNA-Seq,300,1772552400,PRJNA516921,SAMN10815078,773149492,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288649,GSM3578604,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578604,trophoblasts,SRP181926,implantation
SRR8484012,RNA-Seq,300,1379208600,PRJNA516921,SAMN10815077,609289251,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288650,GSM3578605,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578605,trophoblasts,SRP181926,implantation
SRR8484013,RNA-Seq,300,1281821400,PRJNA516921,SAMN10815355,565870204,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288651,GSM3578606,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578606,trophoblasts,SRP181926,implantation
SRR8484014,RNA-Seq,300,1196091000,PRJNA516921,SAMN10815354,521689033,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288652,GSM3578607,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578607,trophoblasts,SRP181926,implantation
SRR8484015,RNA-Seq,300,1606398000,PRJNA516921,SAMN10815353,701204808,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288653,GSM3578608,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578608,trophoblasts,SRP181926,implantation
SRR8484016,RNA-Seq,300,1482992700,PRJNA516921,SAMN10815352,655955509,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288654,GSM3578609,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578609,trophoblasts,SRP181926,implantation
SRR8484017,RNA-Seq,300,936287100,PRJNA516921,SAMN10815351,415398667,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288655,GSM3578610,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578610,trophoblasts,SRP181926,implantation
SRR8484018,RNA-Seq,300,1650289800,PRJNA516921,SAMN10815350,726528167,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288656,GSM3578611,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578611,trophoblasts,SRP181926,implantation
SRR8484019,RNA-Seq,300,1427280000,PRJNA516921,SAMN10815349,629738078,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288657,GSM3578612,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578612,trophoblasts,SRP181926,implantation
SRR8484020,RNA-Seq,300,1441648500,PRJNA516921,SAMN10815348,641581273,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288658,GSM3578613,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578613,trophoblasts,SRP181926,implantation
SRR8484021,RNA-Seq,300,1391251200,PRJNA516921,SAMN10815347,619020352,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288659,GSM3578614,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578614,trophoblasts,SRP181926,implantation
SRR8484022,RNA-Seq,300,1682076900,PRJNA516921,SAMN10815346,740589911,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288660,GSM3578615,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578615,trophoblasts,SRP181926,implantation
SRR8484023,RNA-Seq,300,1596065700,PRJNA516921,SAMN10815345,714460592,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288661,GSM3578616,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578616,trophoblasts,SRP181926,implantation
SRR8484024,RNA-Seq,300,2087512200,PRJNA516921,SAMN10815344,924329844,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288662,GSM3578617,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578617,trophoblasts,SRP181926,implantation
SRR8484025,RNA-Seq,300,1891424700,PRJNA516921,SAMN10815343,833689980,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288663,GSM3578618,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578618,trophoblasts,SRP181926,implantation
SRR8484026,RNA-Seq,300,1812942600,PRJNA516921,SAMN10815342,792364818,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288664,GSM3578619,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578619,trophoblasts,SRP181926,implantation
SRR8484027,RNA-Seq,300,1668364500,PRJNA516921,SAMN10815341,733204846,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288665,GSM3578620,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578620,trophoblasts,SRP181926,implantation
SRR8484028,RNA-Seq,300,2029308300,PRJNA516921,SAMN10815340,890844557,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288666,GSM3578621,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578621,trophoblasts,SRP181926,implantation
SRR8484029,RNA-Seq,300,1479265500,PRJNA516921,SAMN10815339,649498102,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288667,GSM3578622,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578622,trophoblasts,SRP181926,implantation
SRR8484030,RNA-Seq,300,1778230500,PRJNA516921,SAMN10815338,782574096,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288668,GSM3578623,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578623,trophoblasts,SRP181926,implantation
SRR8484031,RNA-Seq,300,903076800,PRJNA516921,SAMN10815337,376383085,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288669,GSM3578624,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578624,trophoblasts,SRP181926,implantation
SRR8484032,RNA-Seq,300,1078927200,PRJNA516921,SAMN10815336,447659618,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288670,GSM3578625,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578625,trophoblasts,SRP181926,implantation
SRR8484033,RNA-Seq,300,1267971300,PRJNA516921,SAMN10815335,528727688,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288671,GSM3578626,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578626,trophoblasts,SRP181926,implantation
SRR8484034,RNA-Seq,300,574378800,PRJNA516921,SAMN10815334,239809168,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288672,GSM3578627,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578627,trophoblasts,SRP181926,implantation
SRR8484035,RNA-Seq,300,795780600,PRJNA516921,SAMN10815403,339604646,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288673,GSM3578628,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578628,trophoblasts,SRP181926,implantation
SRR8484036,RNA-Seq,300,1107872400,PRJNA516921,SAMN10815402,458751769,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288674,GSM3578629,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578629,trophoblasts,SRP181926,implantation
SRR8484037,RNA-Seq,300,1655623800,PRJNA516921,SAMN10815401,670947027,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288675,GSM3578630,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578630,trophoblasts,SRP181926,implantation
