Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_count,cell_ID,Cell_Line,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Time_point,Treatment
SRR12862855,RNA-Seq,74,11130118,PRJNA603321,SAMN16501994,4214393,1,VZA01707.M06,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327777,GSM4840689,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4840689,DNTR-seq mRNA,SRP245376,48h,ETO 10uM
SRR12862856,RNA-Seq,74,14225686,PRJNA603321,SAMN16502025,5370896,1,VZA01707.M07,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327778,GSM4840690,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4840690,DNTR-seq mRNA,SRP245376,48h,ETO 10uM
SRR12862857,RNA-Seq,74,3740478,PRJNA603321,SAMN16502024,1469723,1,VZA01707.M08,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327779,GSM4840691,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4840691,DNTR-seq mRNA,SRP245376,48h,ETO 10uM
SRR12862859,RNA-Seq,74,8682790,PRJNA603321,SAMN16502022,3334700,1,VZA01707.M10,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327781,GSM4840693,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4840693,DNTR-seq mRNA,SRP245376,48h,ETO 10uM
SRR12862860,RNA-Seq,74,3129460,PRJNA603321,SAMN16502021,1238203,1,VZA01707.M11,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327782,GSM4840694,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4840694,DNTR-seq mRNA,SRP245376,48h,ETO 10uM
SRR12862863,RNA-Seq,74,29978436,PRJNA603321,SAMN16504223,11208595,1,VZA01707.M14,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327785,GSM4840697,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4840697,DNTR-seq mRNA,SRP245376,48h,ETO 10uM
SRR12862864,RNA-Seq,74,32307438,PRJNA603321,SAMN16504222,12037084,1,VZA01707.M15,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327786,GSM4840698,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4840698,DNTR-seq mRNA,SRP245376,48h,ETO 1uM
SRR12862866,RNA-Seq,74,23303784,PRJNA603321,SAMN16504248,8723908,1,VZA01707.M17,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327788,GSM4840700,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4840700,DNTR-seq mRNA,SRP245376,48h,ETO 3uM
SRR12862867,RNA-Seq,74,38993190,PRJNA603321,SAMN16504247,14544900,1,VZA01707.M18,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327789,GSM4840701,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4840701,DNTR-seq mRNA,SRP245376,48h,ETO 3uM
SRR12862872,RNA-Seq,74,1820844,PRJNA603321,SAMN16504242,765231,1,VZA01707.N01,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327794,GSM4840706,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4840706,DNTR-seq mRNA,SRP245376,48h,ETO 10uM
SRR12862873,RNA-Seq,74,6133638,PRJNA603321,SAMN16504241,2365771,1,VZA01707.N02,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327795,GSM4840707,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4840707,DNTR-seq mRNA,SRP245376,48h,ETO 10uM
SRR12862879,RNA-Seq,74,6999290,PRJNA603321,SAMN16504235,2678068,1,VZA01707.N08,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330056,GSM4840713,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4840713,DNTR-seq mRNA,SRP245376,48h,ETO 10uM
SRR12862883,RNA-Seq,74,13440694,PRJNA603321,SAMN16504231,5089211,1,VZA01707.N12,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330060,GSM4840717,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4840717,DNTR-seq mRNA,SRP245376,48h,ETO 10uM
SRR12862884,RNA-Seq,74,50042944,PRJNA603321,SAMN16504256,18706729,1,VZA01707.N13,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330061,GSM4840718,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4840718,DNTR-seq mRNA,SRP245376,48h,ETO 10uM
SRR12862885,RNA-Seq,74,31898440,PRJNA603321,SAMN16504255,11936383,1,VZA01707.N14,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330062,GSM4840719,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4840719,DNTR-seq mRNA,SRP245376,48h,ETO 10uM
SRR12862886,OTHER,74,35949644,PRJNA603321,SAMN16504268,14044828,1,VZA01701.E08,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327472,GSM4841008,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841008,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862894,OTHER,74,43865720,PRJNA603321,SAMN16504259,17090304,1,VZA01701.E16,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327480,GSM4841016,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841016,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12862895,OTHER,74,35051284,PRJNA603321,SAMN16504258,13714608,1,VZA01701.E17,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327481,GSM4841017,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841017,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12862897,OTHER,74,33753398,PRJNA603321,SAMN16504290,13178960,1,VZA01701.E19,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9327483,GSM4841019,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841019,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12862901,OTHER,74,29441492,PRJNA603321,SAMN16504286,11541804,1,VZA01701.E23,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330966,GSM4841023,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841023,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12862909,OTHER,74,44695038,PRJNA603321,SAMN16504615,17393477,1,VZA01701.F07,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330974,GSM4841031,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841031,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862910,OTHER,74,34555928,PRJNA603321,SAMN16504611,13515521,1,VZA01701.F08,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330975,GSM4841032,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841032,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862911,OTHER,74,827764,PRJNA603321,SAMN16504610,394984,1,VZA01701.F09,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330976,GSM4841033,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841033,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862912,OTHER,74,51734658,PRJNA603321,SAMN16504609,20121852,1,VZA01701.F10,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330977,GSM4841034,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841034,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862917,OTHER,74,47339354,PRJNA603321,SAMN16504629,18434678,1,VZA01701.F15,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330982,GSM4841039,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841039,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12862919,OTHER,74,43517698,PRJNA603321,SAMN16504627,16969482,1,VZA01701.F17,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330984,GSM4841041,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841041,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12862920,OTHER,74,47539450,PRJNA603321,SAMN16504626,18433931,1,VZA01701.F18,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330985,GSM4841042,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841042,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12862927,OTHER,74,22674488,PRJNA603321,SAMN16504644,8906022,1,VZA01701.G01,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326909,GSM4841049,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841049,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862929,OTHER,74,37582306,PRJNA603321,SAMN16504642,14655666,1,VZA01701.G03,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326911,GSM4841051,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841051,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862931,OTHER,74,30329418,PRJNA603321,SAMN16504640,11929807,1,VZA01701.G05,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326913,GSM4841053,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841053,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862932,OTHER,74,33979098,PRJNA603321,SAMN16504581,13279230,1,VZA01701.G06,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326914,GSM4841054,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841054,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862933,OTHER,74,37199578,PRJNA603321,SAMN16504580,14563786,1,VZA01701.G07,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326915,GSM4841055,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841055,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862934,OTHER,74,34086842,PRJNA603321,SAMN16504576,13356365,1,VZA01701.G08,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326916,GSM4841056,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841056,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862936,OTHER,74,70584456,PRJNA603321,SAMN16504574,27512804,1,VZA01701.G10,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326918,GSM4841058,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841058,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862940,OTHER,74,40708214,PRJNA603321,SAMN16504573,15855662,1,VZA01701.G14,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326922,GSM4841062,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841062,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12862942,OTHER,74,43811108,PRJNA603321,SAMN16504571,17052703,1,VZA01701.G16,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326924,GSM4841064,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841064,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12862944,OTHER,74,53351336,PRJNA603321,SAMN16504605,20743339,1,VZA01701.G18,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326926,GSM4841066,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841066,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12862946,OTHER,74,46122572,PRJNA603321,SAMN16504603,18014105,1,VZA01701.G20,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329595,GSM4841068,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841068,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12862948,OTHER,74,50577298,PRJNA603321,SAMN16504601,19732314,1,VZA01701.G22,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329597,GSM4841070,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841070,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12862949,OTHER,74,35087766,PRJNA603321,SAMN16504600,13770853,1,VZA01701.G23,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329598,GSM4841071,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841071,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12862951,OTHER,74,11488056,PRJNA603321,SAMN16504598,4578032,1,VZA01701.H01,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329600,GSM4841073,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841073,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862953,OTHER,74,8543448,PRJNA603321,SAMN16504596,3420759,1,VZA01701.H03,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329602,GSM4841075,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841075,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862954,OTHER,74,5008986,PRJNA603321,SAMN16504595,2126519,1,VZA01701.H04,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329603,GSM4841076,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841076,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862955,OTHER,74,12450796,PRJNA603321,SAMN16504594,4977012,1,VZA01701.H05,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329604,GSM4841077,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841077,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862957,OTHER,74,12204376,PRJNA603321,SAMN16504592,4862407,1,VZA01701.H07,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329606,GSM4841079,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841079,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862959,OTHER,74,14011086,PRJNA603321,SAMN16504590,5566077,1,VZA01701.H09,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329608,GSM4841081,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841081,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862962,OTHER,74,6528798,PRJNA603321,SAMN16508714,2675787,1,VZA01701.H12,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329611,GSM4841084,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841084,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862963,OTHER,74,15884988,PRJNA603321,SAMN16508713,6255825,1,VZA01701.H13,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329612,GSM4841085,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841085,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12862965,OTHER,74,23355510,PRJNA603321,SAMN16508711,9236769,1,VZA01701.H15,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329614,GSM4841087,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841087,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12862966,OTHER,74,19983108,PRJNA603321,SAMN16508705,7865081,1,VZA01701.H16,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329615,GSM4841088,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841088,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12862968,OTHER,74,17588912,PRJNA603321,SAMN16508709,6955968,1,VZA01701.H18,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329617,GSM4841090,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841090,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12862969,OTHER,74,16352668,PRJNA603321,SAMN16508708,6451095,1,VZA01701.H19,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329618,GSM4841091,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841091,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12862973,OTHER,74,17760518,PRJNA603321,SAMN16508703,7041065,1,VZA01701.H23,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330294,GSM4841095,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841095,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12862974,OTHER,74,33872612,PRJNA603321,SAMN16508702,13332896,1,VZA01701.H24,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330295,GSM4841096,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841096,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12862975,OTHER,74,20004716,PRJNA603321,SAMN16508701,7903072,1,VZA01701.I01,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330296,GSM4841097,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841097,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862976,OTHER,74,17463852,PRJNA603321,SAMN16508700,6859189,1,VZA01701.I02,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330297,GSM4841098,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841098,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862977,OTHER,74,31174942,PRJNA603321,SAMN16508699,12180023,1,VZA01701.I03,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330298,GSM4841099,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841099,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862979,OTHER,74,35649796,PRJNA603321,SAMN16508697,13999929,1,VZA01701.I05,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330300,GSM4841101,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841101,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862981,OTHER,74,36433234,PRJNA603321,SAMN16508695,14295642,1,VZA01701.I07,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330302,GSM4841103,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841103,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862983,OTHER,74,15700432,PRJNA603321,SAMN16506695,6289387,1,VZA01713.B17,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326965,GSM4842924,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842924,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862984,OTHER,74,14135258,PRJNA603321,SAMN16506694,5655764,1,VZA01713.B18,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326966,GSM4842926,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842926,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862987,OTHER,74,31620570,PRJNA603321,SAMN16506691,12602617,1,VZA01713.B21,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326969,GSM4842933,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842933,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
SRR12862988,OTHER,74,22509320,PRJNA603321,SAMN16506416,8981091,1,VZA01713.B22,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9326970,GSM4842936,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842936,DNTR-seq DNA library,SRP245376,48h,X-ray 5Gy
